==========================================================================================
============================ ALGORITMO MEMETICO GENERACIONAL =============================
==========================================================================================
Datos: _ejemplo | Seed: 12255133 | Cruce: OX2 | Población: 100
k_greedy: 5 | Aleatorios: 80% | k_torneo: 2 | Cruce: 70% | Mutación: 10%
Élites: 1 | k_worst: 3 | Max eval: 50000 | Max seg: 60
Max iter. tabú: 50000 | Tenencia: 3
==========================================================================================

==========================================================================================
=                                   POBLACIÓN INICIAL                                    =
==========================================================================================
   [ 44]  [3, 2, 1, 4...]                 |     326  |  Gen:  2  |       -26  📈
   [ 45]  [2, 4, 3, 1...]                 |     336  |  Gen:  2  |       +10  📉
   [ 46]  [1, 4, 3, 2...]                 |     344  |  Gen:  2  |       (=)  =
   [ 47]  [1, 3, 4, 2...]                 |     328  |  Gen:  2  |       (=)  =
   [ 48]  [3, 1, 2, 4...]                 |     334  |  Gen:  2  |       -30  📈
   [ 49]  [4, 2, 3, 1...]                 |     364  |  Gen:  2  |       +30  📉
   [ 50]  [4, 3, 1, 2...]                 |     346  |  Gen:  2  |       -28  📈
   [ 51]  [3, 2, 4, 1...]                 |     352  |  Gen:  2  |       (=)  =
   [ 52]  [1, 2, 4, 3...]                 |     322  |  Gen:  1  |       (=)  =
   [ 53]  [2, 3, 4, 1...]                 |     352  |  Gen:  1  |       (=)  =
   [ 54]  [3, 2, 4, 1...]                 |     352  |  Gen:  1  |       -12  📈
   [ 55]  [2, 1, 4, 3...]                 |     370  |  Gen:  1  |       (=)  =
   [ 56]  [3, 2, 1, 4...]                 |     326  |  Gen:  2  |       (=)  =
   [ 57]  [3, 2, 1, 4...]                 |     326  |  Gen:  2  |       (=)  =
   [ 58]  [3, 2, 1, 4...]                 |     326  |  Gen:  1  |       (=)  =
   [ 59]  [2, 1, 3, 4...]                 |     342  |  Gen:  1  |       (=)  =
   [ 60]  [4, 3, 1, 2...]                 |     346  |  Gen:  2  |       +18  📉
   [ 61]  [1, 2, 4, 3...]                 |     322  |  Gen:  2  |       +12  📉
   [ 62]  [1, 3, 4, 2...]                 |     328  |  Gen:  2  |       -46  📈
   [ 63]  [1, 3, 4, 2...]                 |     328  |  Gen:  2  |       -84  📈
   [ 64]  [2, 4, 3, 1...]                 |     336  |  Gen:  2  |        -8  📈
   [ 65]  [1, 4, 3, 2...]                 |     344  |  Gen:  2  |        +8  📉
   [ 66]  [1, 4, 3, 2...]                 |     344  |  Gen:  1  |       (=)  =
   [ 67]  [3, 1, 4, 2...]                 |     376  |  Gen:  1  |       (=)  =
   [ 68]  [2, 3, 4, 1...]                 |     352  |  Gen:  2  |       +26  📉
   [ 69]  [2, 3, 1, 4...]                 |     396  |  Gen:  2  |       +60  📉
   [ 70]  [3, 2, 4, 1...]                 |     352  |  Gen:  2  |       +26  📉
   [ 71]  [1, 3, 2, 4...]                 |     412  |  Gen:  2  |       +68  📉
   [ 72]  [1, 2, 4, 3...]                 |     322  |  Gen:  2  |        -4  📈
   [ 73]  [3, 2, 1, 4...]                 |     326  |  Gen:  2  |        +4  📉
   [ 74]  [4, 3, 1, 2...]                 |     346  |  Gen:  2  |       +18  📉
   [ 75]  [1, 3, 2, 4...]                 |     412  |  Gen:  2  |       +66  📉
   [ 76]  [2, 3, 4, 1...]                 |     352  |  Gen:  1  |       -44  📈
   [ 77]  [1, 4, 2, 3...]                 |     400  |  Gen:  1  |       (=)  =
   [ 78]  [2, 3, 4, 1...]                 |     352  |  Gen:  1  |       (=)  =
   [ 79]  [1, 2, 4, 3...]                 |     322  |  Gen:  1  |       (=)  =
   [ 80]  [4, 3, 1, 2...]                 |     346  |  Gen:  1  |       (=)  =
   [ 81]  [2, 1, 3, 4...]                 |     342  |  Gen:  1  |       (=)  =
   [ 82]  [3, 4, 1, 2...]                 |     374  |  Gen:  1  |       (=)  =
   [ 83]  [3, 2, 1, 4...]                 |     326  |  Gen:  1  |       (=)  =
   [ 84]  [3, 4, 2, 1...]                 |     358  |  Gen:  2  |       +22  📉
   [ 85]  [2, 4, 3, 1...]                 |     336  |  Gen:  2  |       (=)  =
   [ 86]  [2, 3, 4, 1...]                 |     352  |  Gen:  2  |       (=)  =
   [ 87]  [3, 2, 4, 1...]                 |     352  |  Gen:  2  |       (=)  =
